-1,Meh just meh When I finally get the correct order it is generally tasty I m a picky eater and have found ways to navigate the menu to get items I like Worked in the service industry for years as a server bartender and trainer Taking and fulfilling orders is NOT hard tedious at times though I only go here when I see they are not busy in hope that my order is correct when I go to leave In the times that I have been here in the past past year I have only had order that was perfectly correct Just ONE not an exaggeration That one order was just large fries and nothing else Though I will mention that when I got home and pulled them out of the bag they were hardly what you d call filled nor did I enjoy any on the minute drive home so little so that I even sent a picture and post to McDonald s on Facebook at least the few were hot The evening staff is very pleasant but the morning staff leaves a lot to be desired as well as thinking that they can talk negatively about people in Spanish out in the open which being a light skinned Puerto Rican I understand perfectly I have submitted several complaints and NEVER received a call or email back I just don t go here anymore to avoid the stress of paying money for something that is most likely wrong 
-1,This is consistently the worst meal you will pay for Microwaved nuggets cold fries and a minute wait What more can you ask for Dont go here ever Your better off going hungry or giving the meal you payed for to the homeless by the donation box behind the drive thru 
-1,Didn t take card But didn 
-1,McDonald s is proud to own the most broken ice cream machines on the planet When I asked at the drive through if they had ice cream the lady replied na 
-1,Yet another McDonald s with horrible service and lazy employees I mean c mon do they intentionally hire unqualified people 
-1,First and last time I go to this location Look at my receipt and what I got That s a plain sausage biscuit plus a double quarter pounder I didn 
-1, Sarcasm this was exactly what I ordered A minute wait in the drive through for a room temperature caramel mocha that was less than full 
-1,They did not honor there advertised price This is extra pickles 
-1,Just spent minutes waiting at this McDonald s According to Google they re open Finally we pull up to the window to see if anyone was there sure enough one employee seated in the lobby and another at the window She told me they were closed Whoever these two are they need to be replaced Get it together McDonald s You re a corporate power house and you have a reputation to keep One of the most unprofessional experiences I ve ever had with fast food would not recomend this location 
-1,This location is a horrible store to work for The General Manger Omar Delgado doesn t know how to run a store efficiently The Supervisor Eduardo doesn t care how it s ran either As someone who used to work here at the Manger 
-1,This is rd time I got this 
-1,Went through the drive through ordered a large fry and two chicken deluxe sandwiches Got to the pay window and the read it back as two spicey chicken sandwiches I restated that I wanted the deluxe crispy chicken sandwich They said they would fix it after having to pay a second time for the lettuce and tomato then when I got the order it was still a spicey chicken sandwich INSIDE a deluxe crispy chicken b
-1,If you didn t take minutes to take a few orders I d be able to order off your normal menu instead of the disgusting br
-1,This is the WORST McDonald s EVER I don t come here often because when I do my order is wrong EVERY TIME Today am the drive thru person could barely hear me and I was almost yelling I get to the next window after paying and I m asked what did you order I tell them at the end of me repeating my order I now have your entire staff looking CONFUSED AS HELL like I just dropped outta the sky now I m being asked did I pay Are you sure you ordered at the speaker Now all of ya ll wear head sets except for the cooks the worst leadership I ve ever seen
-1,The drinks were watered down and the employee was downright rude when asked to replace the drinks 
-1,Will not answer my call Messed up my order times in and hour 
-1,Slow always have wait for my food and have to go back in to get it fixed No one ever iles or has a none fake smile No welcome to McDonald s or have a great day especially in drive through And if you do say something s wrong you get a major attitude especially from the shift manager guy tall black guy Sorry don t know his name 
-1,Horrible service worker with a stank attitude for no reason working at the window mute with an attitude mad because she is miserable at work They mess up the order and then don t answer the phone it s ridiculous Found a long hair in my daughters happy meal fries and then the extra fry was missing from her meal and t
-1,Normally this location does pretty good but last night was absolutely ridiculous I sat in the drive thru for almost an hour waiting to get my order taken the line was wrapped almost TWICE around the building and finally I gave up and tried driving up to the window to give them my order since i was next in line When i got to the window they told me they couldn t take it and I d have to go back around I told them I d like to put in my order here since I ve been waiting all this time and they proceeded to still refuse and that it s my fault for waiting in the second lane that they claimed was closed and had a sign out The second lane was open and the sign they were talking about was a wet floor sign they had placed right next to the drive thru menu I told them the lane looked open from our side and they still proceeded to argue with me and then slammed the drive thru window shut I ve never received such deplorable customer service in my life and if any managers are reading this I highly suggest firing the two workers from last night 
-1,I went to this location tonight to see if they could give me the Oreo Mcflurry that a different McDonald s had forgotten earlier they completely refused Unbelievable It s ice cream 
-1,Rude customer service unprofessional attitude overcooked food no complimentary items for screwing up our orders I don t understand how you can keep your job when there is so many negative reviews I vow to never eat here again I would rather eat a cold can of baked beans 
-1,Representative was very rude and disrespectful refused fulfilling my order and simply hung up on me on the drive through window never was I so disappointed at that location before Manager pretended like nothing even happened 
-1,I went to pick up food from the restaurant at late night through drive through I was told to wait near the door and I will be getting the order but even after waiting minutes no one came with the food Orders are already assigned and even after coming through drive through it takes more than half an hour to get it which is not good Lots of people behind me got the food but no one cared about the driver who is already waiting from long time Thank you
-1,The manager IS RUDE at research Blvd in north Austin TX HAD TO GO BACK INTO THE DINER TIMES AND THE RD TIME THE MANAGER DIDNT EVEN ACKOWLEDGE WE WERE EVEN THERE DISCRIPTION OF SAID MANAGER SPANISH ABOUT FT TALL AND HAD LONG BLONDOISH HAIR PULLED BACK INTO A PONY TAIL READ PREVIOUS REVIEWS AND THRY WERE NOT GOOD NEED TO CHECK OUT WHAT IS GOING ON 
-1,Never would come back here again my mother was asking for a coke and the lady became rude and said to her coworker in Spanish omg this fat women it hurt me that she said that and we know what she said so teach your employees how to speck properly in front of people
-1,Got Wrong order 
-1,So Uber eats was having connectivity issues and pushed an order through to this location that was supposed to be cancelled I know this isnt McDonald s fault but when I called McDonalds to try and address the issue they answered and then ignored me and must have left their phone off the hook because any attempt to call them after this got me only dial tone I know places are short staffed but you cant just ignore people 
-1,If I paid for a large sized meal and I asked for both a large fry and a large drink please don t argue with me that the ticket says medium drink Thank you so much from a single parent who just wanted to spend a little bit of money on unhealthy food for wasting my hard earned money 
-1,Customer service is no good the staff play games as if I m there to pay my money to see them horsing around And the the management are a jock don t answer the phone to night is September at pm my next visit to Austin will not be to a McDonald s 
-1,waited in the drive through for over half an hour all i got for my trouble was a sorry for the wait not even an explanation When I got to the second window there were at least a dozen sodas just sitting on the counter It s not the first time I ve had bad service I once pulled up and they just said we re not serving right now even though it was smack dab in the middle of the day hours 
-1,When you specifically say plain AND dry and then just to make sure they understood cuz let s face it it s MacDonalds you add so nothing but the meat and buns Then you get home open the bag and immediately see the cheese through the hamburger wrapper I mean for cryin
-1,Buyer beware Yeah it s fast food and cheap However if you love to be consistently let down this particular location is the place to frequent This location loves to give you incorrect items and of the time your order will be missing something Please be sure to check your order prior to leaving the premises Do note that it takes forever to get them to correct their mistakes so do take into consideration that the rest of your food will be cold and soggy by the time
-1, AM on a Saturday and they just straight up stopped answering the drive through They just sitting in there chilling
-1,Awful experience Drive thru attendants are rude untrained and unprofessional When asked for a manager the attendants lie and say that there isn t one on duty FYI impossible for every shift not to have a manager One specific attendant screamed and cursed at me to which led me to contact corporate 
-1,I ordered happy meals with plain cheeseburgers All the burgers were wrong Do you know what it s like to have four grandkids that can 
-1,McDonalds is NOT a fast food company anymore They re just a food company now Always a line wrapped around the building that never moves When are robots going to replace the kitchen staff who hate their jobs 
-1,This McDonalds CONSTANTLY gets orders wrong We have ordered at the window and over uber and EVERY SINGLE TIME we dont get a complete order Today we went back to get our fry we had chicken sandwiches and fry not complicated at all The manager gave us a new one but the girl at the oick up window shoved the bag in ny hands and when I tha ked her she made a rude face and turned away 
-1,Night time drive through team seem really unprofessional I ordered a meal with an extra fry but when I got to the food window was only given the fry with the meal I mentioned the extra fry and was told I only paid for fry I offered to pay the difference for the extra fry but was told I needed to drive back around and order again Seriously That s the response Will not be returning 
-1,This is the rd time in a row that we ve been burned going through the drive threw Each time they have messed up our order and you d think by now that I would have learned my lesson but I thought this would be quick and easy NOPE This location sucks I tried calling the number in the receipt but no one answers I know I can 
-1,Worst experience All I asked for was a regular size coffee I get to the window and was handed a small I asked the woman if that was a regular to which she rudely said yes I questioned her again two more times then I asked her how many sizes of coffee they had she said small medium and large I asked her which one was the one I was holding and she said it s a small that s what we charged you for she said and I told her I asked for a regular which would be a medium but I just drove off Also asked for splendas and creamers on the side and received regular sugars and creamers To top it off coffee was full of coffee grounds to the point I was spitting them out And as a little plus there was a piece of plastic Never again 
-1,Attempted to go through the drive thru at am It said it was hour however no one seemed to be taking orders and I drove around twice just in case and tried again but still no answer I saw one employee in the kitchen but couldn t get his attention Very bad business If closed or delayed in opening then at least a sign that indicates that would have been nice 
-1,My burger was completely raw in the middle and when I took the burger back in to get it remade the lady behind the counter treated me like I was some stuck up brat for not wanting to eat a raw burger If I had the ability to give them a zero star rating I would I WILL NEVER EAT HERE AGAIN 
-1,If I could give negative stars I would This location is the absolute worst ever Every single time I go they f up my order Then give attitude when they need to correct their mistakes I Try to give the benefit of the doubt everyone has off bad days so I return thinking this time will be different but it never is They always suck The staff is horrible Corporate needs to send all their staff over to a week of training at chic fil A college to learn about work ethic time management teamwork and basic manors I am baffled how chic fil a can have cars in drive thru and get my order right the first time and under mins But at McDonald s there could be cars and it still takes mins and tries to get my order right makes no logical sense Moral of rant save your time and money and drive around the corner to chic fil a they got your
-1,When ordering food the employees conveniently forgot to turn off their microphones and were talking mess about all the food we had ordered this is very unprofessional and honestly uncalled for When I asked for a receipt they said it was in the bad and it was convenient not in there I ve trying to get ahold of management to speak ab
-1,I don t usually review places but this location has ridiculously rude service and consistently gets the orders wrong Even when not busy If I were rude I 
-1,Horrible customer service always gets my order wrong They were out of French fries so I said that s fine I can wait while you make more We can t do that seriously what kind of fast food place can t make fries It only takes two minutes and to heat up even the worst fryer Which I would have waited for Is this not the money making industry My business is now sitting at Whataburger who also doesn t have fries ready but said I could have some fresh in two minutes 
-1,The most horrible service yet Drive thru can t get a dam thing right at all has no interest in his voice I have to continue to repeat myself for you to still get it wrong Then when I went through drive threw they still can t follow directions So sad 
-1,I hate the new self ordering touchscreens It can be hard to order even the simplest items Staff seemed preoccupied did not even get my order correct I had to ask for my parfait Sweet tea was empty 
-1,Nothing Staff was rude No napkins out tables were dirty My son and I went in at to get lunch before a movie knowing lunch starts at They apparently don t serve lunch until When I asked why she said because people like late breakfast on weekends Why that affects lunch I don t know According to the sign breakfast is served all day Had I read the reviews first I would have gone to the one across the highway 
-1,Your general fast food place with subpar service Went here one morning to get a quick breakfast because we had no time for our usual Saturday morning spot We ordered several different breakfast items and at the end my wife went to order a single order of three pancakes and sausage breakfast for one of the kids At checkout it seemed expensive at first the cashier never repeated the order back to us When we received our order we figured out why She put us down for three total three pancakes and sausage breakfasts When my wife brought it up the girl behind the register just said oops sorry and walked away no offer to fix it or give a refund Great job 
-1,Let s just say this place would be a lot better if they had a different crew member There is a orange red hair lady names Veronica who does the window mostly and she ALWAYS has a attitude If you don t want to work at McDonalds then gone because their are people who take customer service 
-1,I didn t used to mind this McD s I was happy there was an option for hr food in case I wanted something on the way home from a night out with friends or just late night munchies During the day it s a pretty average McD s But they lost my business forever when I went by one night at am pulled up to the order box waited for five minutes then finally someone came over the speaker and said Sorry we re closed Closed It s hrs And I get it sometimes hr places will close one night every several months to do a deep cleaning I get that I really do But they ALWAYS post signs and notices so you re not blind sided by it Not this place I really don t think they were closed I think the workers were too lazy to do their job and decided to shut the store down so they could get paid to do nothing Additionally this store has a bad habit of having a broken ice cream machine past pm It s always sorry ice cream machine is broken if you come in after the lobby closes The worst part is I complained on the website I submitted a complaint for this store pointing out the hr and the ice cream issue All I got back weeks later was oh sorry the ice cream machine was broken we re working to upgrade all our locations but it takes time Not even a single MENTION of the closed hr location As I said it s a pretty standard McD s which is synonymous with lazy but this one takes the cake on it 
-1,They tried to charge me for a piece of egg when I asked for a bacon egg and cheese McGriddle through the drive thru I went inside and the manager tried to charge me when her employee never confirmed my order All I said was sub bacon instead of the sausage and somehow the egg got taken off I don 
-1,I was very surprised to have come to this McDonalds while working this side of town Coffee was like drinking a cup of hot water wow McDonalds has been known for its coffee Not this one Get a water instead 
-1,Terrible service didn t even hand me my change would rather 
-1,All that I had ordered was two McDoubles and large soda Both burgers were not just pink but Red in the center Was the last time I have even TRIED eating fast food altogether 
-1,I am very dissatisfied with the service at this location I asked for a which is a big Mac instead they charged me for a quarter pounder My son ordered a cheeseburger happy meal he wanted the burger with mustard onions and pickles My son was so upset and he refused to eat his food The burger that I got slopply made and the meat was half way hanging out of the burger and it was so bad that it was almost dry My little boy was so upset that he doesn t want to here any more From a very mad Mommy and a hurt little boy
-1,I found pieces of hair in my food I also had to Pay for pancake syrup and ranch and when I open the bag they were already open and leaking into my bag When I called to make a complaint the manager Did not answer it took calls back to back an he was incredibly rude He told me that everyone there has passed their certification and if I don t like it I can go to the health department I have made a complaint with the Texas health department Floors are disgusting bathrooms are disgusting This is the worst McDonald s I have ever been to in my life and I have traveled all over this country 
-1,One star because everytime I go early in the morning this lady is always so rude Granted I know its early but if u can t handle being up this early then maybe you should consider getting a different job It s not okay to be rude 
-1,Asked me to wait at spot one Asked for jelly and was completely ignored Had to go inside to get it myself Trash customer service I blame management for not holding anyone accountable 
-1,seriously I had asked specifically no onion on both of my steak bagels meals when I got to my house they both had onions and I had asked for picante sauce and they didn t even put sauce packets in my bag it just sucks getting home and not being able to eat what you expected 
-1,The personal are really nice but everytime I go there they almost mess my order Sometimes I pay extra for my extra toppings and They forgot to add the topings they made it just plain And like in the bacon mcd double I always order that one for my daughter with only mayo en they add mac sause and she is allergic to onions And there is always something missing in my order 
-1,The inside smells like baby diapers When you ask for extra sweet and sour sauce they give you a dirty look like it is such a hassle The ice cream machine is always broken and the food always looks like it was put together so carelessly Guess you can t expect much from a McDonald s anyways 
-1,They are always rude and get mad when they mess your order up I ve never been to such a bad service place
-1,One of the worst places I ve ever been to Messed up almost every single item I ordered Phone lines don 
-1,Seriously what is the deal with not being able to brew fresh sweet tea It s sad that you have to check your drinks before you leave the drive thru It seems as if time a week we get bad tea from this location It s not like we can just leave work to go get a new one either We send my hubby on a drink run in the morning and he constantly forgets to take the taste test before he leaves but he should not have to 
-1,Literally the only thing they did not mess up was the drinks The frys were old and barely filled halfway and we ordered a large the only condiment we asked for was ketchup didn 
-1,They tried to sell me hashbrowns for when it clearly says for on the drive thru menu im already mad with myself for going there in the first place But im in a rush this morning So i get to the window after showing the pic they still say so you want and extra Oh i snapped Then i asked how much is one hashbrown He said ohhhh i snapped lol so the deal is you get to pay a extra for So i just said give me hashbrowns Then they said its tax I wanted to jump out of my brand new suv Lol i now see why they have those videos of people jumping on fast food workers So i gave them my card and call the manager and he was just as smart as them Armando said we do have sandwiches for I almost threw my phone I said i never asked you about a sandwich i said hashbrowns Smh then i just said good bye sir you ll be hearing from me again But really wants the use I made that bad decision
-1,So bad they had to re engineer their quarter pounder It was great then they went cheapo now they added some extra fat to the mix They take their fortune for granted It s really sad Great fries though if you don t get a bag of soggy burnt tip one inchers I ve learned to distrust the compnay 
-1,night crew will get your order wrong just eat sleep for dinner and wait for day crew to treat you right 
-1,I had a star before But his time i bougght a southwest saldad with crispy chicken and when i reached home there was no chicken at all in my salad Tried to call back and no one answer the phone
-1,Back to no breakfast all day Breakfast is the only thing edible at this place 
-1, UsHy Terrible drive way service Our order all wrong Missing sandwich They tried to give us large coffee for people Over charge us 
-1,Dave giving me the wrong Burger two times in a row now sometimes I work till in the morning and all I want to do is eat something so I can go home and go to sleep the sheer unnecessaryness of McDonald s saying what else what else what else is annoyingmultiple enough but to get my burger wrong times
-1,Went thru the drive thru for breakfast I like the Egg McMuffin meal but that is about the only thing I ll eat off of their menu My meal with a coke ended up being wrong They gave me a sausage biscuit and the coke was horrible The line was so long that I did not have time to wait so I just threw it all away I won t be coming back to this location 
-1,I ordered from uber eats I didnt get any of my sauces i ordered a piece nugget large fries and a spicy mcchicken my fries were ice cold my sauces non existent and the food was mediocre I LITERALLY live blocks away MAYBE blocks MAYBE I Called st least tomes trying to speak to a manager and it rang so long it went to voice mail at least times if not Worst McDonald s i have ever been to 
-1,Absolutely terrible This McDonald s had a worker bleeding and throwing up all over the food and when my mother politely asked them what was taking so long we were in the drive thru like for MINUTES we were bad mouthed by the manager I m so angry this is unacceptable
-1,I went to this store last night Oct and one of the managers visible from the drive thru window wasnt wearing his mask Very unsafe
-1,First off it took forever to get my food over minutes of sitting in line Then once I got home I realized my nuggets were old not even dropped into the fryer a second time ha to re heat them ha Also I was missing half my meal 
-1,Every time I go here they are always missing food items or getting my order incorrect Their employees including the gm has a terrible attitude and it shows 
-1,mess up my order made them redo it and they still mess up the order and then something was done to order cause I ended up getting food posiening from the order and do food my mom
-1,I ve came to this location on different occasions All three times I had to wait at least minutes to get my food I m never coming here again 
-1,Just came from the Lake Creek Festival location I will not go there again They continue too mess up my order I took back the order and the Manager was rude 
-1,Staff is great except for the Fat m
-1,When ice cream wasn t available I asked for apple pies I got cherry pies I don t eat cherry so that was useless
-1,Why is it everytime going to a McDonalds they get ur order wrong Not once But all the Fxxxing time excuse my french Then on top they dont like u cause u ask for special request What is the point of wanting something to eat if u cannt have like u want it I guess we all forgatten who really we are working for The customer
-1,The worst customer service I ve ever experienced at any McD Because I had a small stack of napkins Eduardo t
-1,Ordered a Happy Meal Large Fries and Large Coke at the drive thru Didn t get my receipt or change large Sprite and no straw 
-1,The last two times I went to this location the burgers were barely even warm when they were handed to me I had to take them back because they were cool to the touch 
-1,THESE PEOPLE SO I ORDERED A HAPPY MEAL MEANS YOU GET THE BOX NOT A BAG THEY ALWAYS GIVE ME THE BAGS SO ONE DAY I SAW ROWS OF BOXES ASKED THEM FOR THE BOX AND THE PEOPLE MAGICALLY COULDN T TALK I CALLED CORPORATE THE MANGER WRITES ME AN EMAIL SAYING THEY RAN OUT REALLY RALLY IF I COULD GIVE THIS PLACE NEGATIVE ZERO STARS I WOULD 
-1,The assistant manager dude is very rude He should be fired Not very good customer service Yogurt parfait not filled even 
-1,You guys messed up my order wish you would have told me you had apple pay i wasted twenty mins of my life to get my coffee and you put creams instead of sugars I hate you forever now lol
-1,Ordered a Big Mac Got three pieces of bun hamburger meat and one slice of cheese Whoever did that is just lazy Come on It 
-1,If I could give this place a star I would The workers are extremely rude
-1,Chicken nuggets we re burnt and there was no salt on my fries Quite disappointed 
-1,Try to rush you while taking orders and not ringing order correctly 
-1,Horrible experience They switched ordertakers halfway thru got order wrong over charged me and still havent heard from anyone like i requested 
-1,Employees don t know there product Was given something that could have put me in the hospital which 
-1,Requested freshly brewed coffee Was told there d be a small wait I gladly waited Only to be served a HOT CUP OF SLUDGE 
-1,Absolutely HATE coming here Slow service argumentative cashiers abscent management and generally an eff you attitude But it s close and cheap So meh It ll make a turd 
-1,Don t go here don t go here don t go here This place is just a mess to keep it short Avoid the hastle
-1,The customer in the drive thru was soooooo racist and he did not talked to us he was mean and ignored us He was in the first window in Saturday at pm 
-1,DO YOU GUYS EVEN CHECK YOUR UBER EATS ORDERS WATING ON AN ORDER FOR MIN ONLY TO HAVE IT CANCELLED Order de 
-1,Worst driver thru ever missing items then the lady attitude was awe full Never coming back 
-1,They can 
-1,There food is always cold When you ask for fresh Fries they gife you the same fries 
-1,Worst McDonald s ever when to pick up an order and the drivethru employee was in a terrible mood was very unrespectful 
-1,Milkshake machine not working again 
-1,Totally blew my order which was not only wrong but cold as well 
-1,Everytime even just for item you will spend min in drive thru and still wait another just for your damn order
-1,Not open hours Only the drive thru Dining room actually closes very early at pm Pretty dirty location too 
-1,Alma does not fit the proper image or the standards of a manager From hickey s to over excessive make up and unprofessionalism
-1,Had to wait minutes for a sausage biscuit managers real rude ignoras at the front counter had to talk to her in Spanish for her to understand what I was talking about very poor service
-1,this place has been smelling like a ports potty blew up inside it s really nasty food was cold and dry this location doesn t seem to care 
-1,Just got my food I got a number lg I go to eat the burger and it was so pink in the middle fries were cold not a great experience
-1,Poor experience every single time there s always something wrong one of their machines ice cream coffee makers etc Poor management 
-1,Terrible service starred at the cashier for min with no response Decided to just go to whataburger next door
-1,Kept calling you forgot my fries in my order and the sauces for the piece nuggets answer your phone I m coming back to get my money or fries 
-1,They need to stop hiring so many Spanish ppl makes me Donald s look trashy cheap 
-1,It would be okay if I could communicate with the people that work there I suppose I am suppose to learn Spanish
-1,This McDonalds gets a minus from me The people plus the manager should all be fired They are VERY rude and the service is terrible Sue
-1,Ordered iced tea and got what tasted like water that was used to clean the coffee pot Yuck 
-1,It has been many years since I have gone into McDonald s and this time was no different I was there to drop off my Redbox rental 
-1,It could be so much more So much potential Such a great location Too bad their ingredients are so disgusting 
-1,This McD is just as bad as the W Parmer McNeil location The customer service here is lacking 
-1,waited an hour to order with cars
-1,That was the most dry and burnt burger I ve ever had Incompetent employees 
-1,Slow ice cream machine always down doesn 
-1,Fries tasted like they were cooked in grease from nuggets horrible ranch was old
-1,Happy meal had molded breed and that corner is more than obvious
-1,Very bad service 
-1,Just isn t good food Supersize Me just turned me off the whole chain 
-1,Why would you have someone work the cash register and take orders who doesn t speak or understand English especially at lunch time 
-1,They put mayo on my sandwich after I told them that I was allergic and they blamed me for not stressing the severity of it 
-1,If i could give negative stars i would this location is awful and who locks the doors during business hours with customers in the store 
-1,Unfortunately the owners of this location don t have comprehension of legal vs illegal immigration and closed today FEB with the idea they are somehow helping 
-1,Literally 
-1,Found a piece of gum in my food Will never come here again
-1,Bad service Took forever to get the food 
-1,Food is always cold and the people behind the counter are rude 
-1,Junk fast food never good for you 
-1,Only taking cash and I sat in the drive thru for over minutes 
-1,All employees should be fired and re hire non idiots
-1,Manager was rude staff is very unprofessional
-1,They don 
-1,Just gross I want to throw up but can t 
-1,Takes minutes to go through the damn drive through
-1,Bad attitude from the people over there
-1,Take forever and something is always not working
-1,No play place Long wait times 
-1,Service Is awful employees are rude 
-1,Never have the milkshake machine operating
-1,My food was cold
-1,Very bad chicken burgers
-1,Eh is all I got sadly
-1,The food was horrible 
-1,Gross 
-1,Bad for you
-1,Horrible service
-1,Really slow
-1,Bad service
-1,Awful
-1,Haha never
-1,Rude
-1,HORRIBLE
-1,What you think
-1,Bad staff
-1,It was McDonald s
-1,Terrible service they don t give you everything you asked for and apart from their ineptitude they get upset because you go for what you paid for the net if they don t want to work don t go Do not waste time and review the orders well before delivering them
-1,This week I went twice for coffee I ask for it with cream and sugar and it came to work and the coffee without sugar what a courage
-1,It s really bad there s nothing
-1,made mistakes with orders 
-1,waiting time was too long
-1,disappointing 
-1,The staff was disorganized and confused 
-1, staff was rude and dismissive
-1, waiting time was longer than expected
-1, waiting time was longer than expected
-1,Not good
-1,sad
-1,sad
-1,bad
-1,unmotivated staff 
-1,Bad
-1,Bad
-1,Bad
-1,Bad
-1,Bad
-1,Bad
-1,Bad
-1,Horrible customer service Ordered large fries They had so much salt on them they were inedible had to be thrown out There was even salt on my front car seat Looked like employee dumped an entire box of salt on them I live miles away Took pictures to show manager Bridgit next time I returned She would not make good Zero stars 
-1,Not only did my whole family and I wait on the drive through line for more than min but the fact that my burger came in a weird ate out way and the fries were salty soggy and disgusting NEVER again will I spend my money here with this type of food and service during the night hours 
-1,No one cares about walk ins anymore Staff only give all of their attention to the drive through Can t even dine in anymore My kids had to wait nearly min just to ask for ketchup Everyone was in the back and by the drive through window 
-1,Ordered early with a mobile app to have waited for minutes for a breakfast sandwich I was on a minute work break Enough said Incompetent staff built by children Neglected store with absolutely neglected issues My soda didn t even have flavor in it 
-1,awful service fries were cold cheese burger was cold and now they charge for honey mustard don 
-1,My food sucked My french fries were cold and only half full Not to mention that they charged me dollars and had to wait minutes What rip off 
-1,They looked so gross from the start They weren t even warm They taste just as bad as they look I also got a quarter pounder Cheese is half on and half off the sandwich The only good thing was the fries 
-1,Awful service ignored for over minutes When we asked if someone would wait on us we were ignored To busy talking with each other
-1,It was terrible again This location just can t get things right or serve anything decent The sandwich pictured was supposed to be a double quarter pounder w cheese Only one dried out overdone and broken patty with cheese barely on the burger I attempted to call phone just rings and rings and then goes to fax noise 
-1,Dirty windows long wait for person to take order got sick shortly after eating Worst McDonalds I 
-1,The food was cold Had to ask for cups that came with our meals Won t be going back
-1,Orders were shorted times in a row Given issues prior times on proof meals were ordered Sad state of affairs 
-1,Horrible customer service Came here for breakfast and the employees are angry rude and hate their job They were annoyed the moment they asked me what my order was I regret coming here and never will again They forgot to give me my hash browns and were so upset and angry when I told them they forgot and they even denied it Food was cold Horrible experience 
-1,If I could give this place a ZERO I would Nasty employees no type of customer service They need to revamp their managerial team 
-1,Normally food is good this morning had to go to a funeral early We got an order of pancakes cold egg McMuffins had sausage inside sausage and cheese cold cold light got black the other no sugar Got to the window was told move up Waited minutes for food was told by the person you are being served by a maintenance man enjoy 
-1,Worst McDonald s I have ever been to Staff was rude and disinterested and playing around with each other and getting drinks and walking around outside while customers waited forever for food All booths were dirty and the chicken nuggets were exceptionally inedible Almost like they were dropped in oil twice to be reheated I had to give a star to write a review otherwise they would ve gotten a zero 
-1,They can t even make a sandwich the way that should be all ways missing something or just a big mess
-1,Not my go to fast food place to eat but it s on the way home so why not I ve been to this McDonald 
-1,Order was total wrong pancakes cold bacon raw and cold coffee black egg mcmuffins wrong cold The person at the drive thru was rude at am there is no need to curse We were told to move forward the food wasn t done We waited minutes for pancakes egg mcmuffins sausage mcmuffins coffees nasty orange juice warm When we got our food it was brought to us by the maintenance man 
-1,DON T trust this location They charged on my card when I bought ONE item in the drive thru Manager was rude and short when I tried to disputed it after seeing the charge and would not help In addition quality of the food has been sub par on other visits usually lukewarm with fries that had obviously sat for a long time Go elsewhere there are other fast food locations close by 
